group,task_id,dest_file,source_path
rl,scalecua_osworld_rl_chrome_0e5303d4_8820_42f6_b18d_daf7e633de21_traj_verify_2,rl_12_scalecua_osworld_rl_chrome_0e5303d4_8820_42f6_b18d_daf7e633de21_traj_verify_2.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_0e5303d4_8820_42f6_b18d_daf7e633de21_traj_verify_2/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_0,rl_13_scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_0.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_0/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_1,rl_14_scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_1.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_1/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_2,rl_15_scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_2.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_2/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_3,rl_16_scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_3.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_3/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_4,rl_17_scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_4.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_4/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_5,rl_18_scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_5.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_12086550_11c0_466b_b367_1d9e75b3910e_traj_verify_5/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_121ba48f_9e17_48ce_9bc6_a4fb17a7ebba_traj_verify_0,rl_19_scalecua_osworld_rl_chrome_121ba48f_9e17_48ce_9bc6_a4fb17a7ebba_traj_verify_0.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_121ba48f_9e17_48ce_9bc6_a4fb17a7ebba_traj_verify_0/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_121ba48f_9e17_48ce_9bc6_a4fb17a7ebba_traj_verify_1,rl_20_scalecua_osworld_rl_chrome_121ba48f_9e17_48ce_9bc6_a4fb17a7ebba_traj_verify_1.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_121ba48f_9e17_48ce_9bc6_a4fb17a7ebba_traj_verify_1/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_121ba48f_9e17_48ce_9bc6_a4fb17a7ebba_traj_verify_2,rl_21_scalecua_osworld_rl_chrome_121ba48f_9e17_48ce_9bc6_a4fb17a7ebba_traj_verify_2.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_121ba48f_9e17_48ce_9bc6_a4fb17a7ebba_traj_verify_2/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_1704f00f_79e6_43a7_961b_cedd3724d5fd_traj_verify_0,rl_22_scalecua_osworld_rl_chrome_1704f00f_79e6_43a7_961b_cedd3724d5fd_traj_verify_0.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_1704f00f_79e6_43a7_961b_cedd3724d5fd_traj_verify_0/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_1704f00f_79e6_43a7_961b_cedd3724d5fd_traj_verify_1,rl_23_scalecua_osworld_rl_chrome_1704f00f_79e6_43a7_961b_cedd3724d5fd_traj_verify_1.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_1704f00f_79e6_43a7_961b_cedd3724d5fd_traj_verify_1/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_1704f00f_79e6_43a7_961b_cedd3724d5fd_traj_verify_2,rl_24_scalecua_osworld_rl_chrome_1704f00f_79e6_43a7_961b_cedd3724d5fd_traj_verify_2.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_1704f00f_79e6_43a7_961b_cedd3724d5fd_traj_verify_2/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_236833a3_5704_47fc_888c_4f298f09f799_traj_verify_0,rl_25_scalecua_osworld_rl_chrome_236833a3_5704_47fc_888c_4f298f09f799_traj_verify_0.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_236833a3_5704_47fc_888c_4f298f09f799_traj_verify_0/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_236833a3_5704_47fc_888c_4f298f09f799_traj_verify_1,rl_26_scalecua_osworld_rl_chrome_236833a3_5704_47fc_888c_4f298f09f799_traj_verify_1.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_236833a3_5704_47fc_888c_4f298f09f799_traj_verify_1/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_236833a3_5704_47fc_888c_4f298f09f799_traj_verify_2,rl_27_scalecua_osworld_rl_chrome_236833a3_5704_47fc_888c_4f298f09f799_traj_verify_2.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_236833a3_5704_47fc_888c_4f298f09f799_traj_verify_2/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2888b4e6_5b47_4b57_8bf5_c73827890774_traj_verify_3,rl_28_scalecua_osworld_rl_chrome_2888b4e6_5b47_4b57_8bf5_c73827890774_traj_verify_3.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2888b4e6_5b47_4b57_8bf5_c73827890774_traj_verify_3/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2888b4e6_5b47_4b57_8bf5_c73827890774_traj_verify_4,rl_29_scalecua_osworld_rl_chrome_2888b4e6_5b47_4b57_8bf5_c73827890774_traj_verify_4.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2888b4e6_5b47_4b57_8bf5_c73827890774_traj_verify_4/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_0,rl_30_scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_0.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_0/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_1,rl_31_scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_1.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_1/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_2,rl_32_scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_2.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_2/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_3,rl_33_scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_3.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_3/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_4,rl_34_scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_4.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ad9387a_65d8_4e33_ad5b_7580065a27ca_traj_verify_4/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_0,rl_35_scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_0.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_0/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_1,rl_36_scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_1.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_1/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_2,rl_37_scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_2.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_2/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_4,rl_38_scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_4.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_4/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_5,rl_39_scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_5.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_5/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_6,rl_40_scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_6.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_2ae9ba84_3a0d_4d4c_8338_3a1478dc5fe3_traj_verify_6/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_0,rl_41_scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_0.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_0/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_1,rl_42_scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_1.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_1/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_2,rl_43_scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_2.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_2/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_3,rl_44_scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_3.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_3/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_4,rl_45_scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_4.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_3299584d_8f11_4457_bf4c_ce98f7600250_traj_verify_4/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_35253b65_1c19_4304_8aa4_6884b8218fc0_traj_verify_0,rl_46_scalecua_osworld_rl_chrome_35253b65_1c19_4304_8aa4_6884b8218fc0_traj_verify_0.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_35253b65_1c19_4304_8aa4_6884b8218fc0_traj_verify_0/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_35253b65_1c19_4304_8aa4_6884b8218fc0_traj_verify_1,rl_47_scalecua_osworld_rl_chrome_35253b65_1c19_4304_8aa4_6884b8218fc0_traj_verify_1.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_35253b65_1c19_4304_8aa4_6884b8218fc0_traj_verify_1/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_35253b65_1c19_4304_8aa4_6884b8218fc0_traj_verify_2,rl_48_scalecua_osworld_rl_chrome_35253b65_1c19_4304_8aa4_6884b8218fc0_traj_verify_2.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_35253b65_1c19_4304_8aa4_6884b8218fc0_traj_verify_2/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_3720f614_37fd_4d04_8a6b_76f54f8c222d_traj_verify_5,rl_49_scalecua_osworld_rl_chrome_3720f614_37fd_4d04_8a6b_76f54f8c222d_traj_verify_5.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_3720f614_37fd_4d04_8a6b_76f54f8c222d_traj_verify_5/sample_00/trajectory.mp4
rl,scalecua_osworld_rl_chrome_386dbd0e_0241_4a0a_b6a2_6704fba26b1c_traj_verify_0,rl_50_scalecua_osworld_rl_chrome_386dbd0e_0241_4a0a_b6a2_6704fba26b1c_traj_verify_0.mp4,/home/haoranliu/cua-lite/.logs/rollout/gpt-5.5/lite.scalecua/20260720_233343_087534/rl/scalecua_osworld_rl_chrome_386dbd0e_0241_4a0a_b6a2_6704fba26b1c_traj_verify_0/sample_00/trajectory.mp4
